CustomerID,Recency,Frequency,Monetary,Cluster,Cluster Name
15321.0,-304,3,2748.31,3,Clients Potentiels
15322.0,-289,1,679.68,3,Clients Potentiels
15325.0,-271,1,162.29,3,Clients Potentiels
15326.0,-41,1,311.71,1,Clients Fidèles
15327.0,-322,1,208.75,3,Clients Potentiels
15329.0,-335,3,1049.7,3,Clients Potentiels
15330.0,-342,2,714.96,3,Clients Potentiels
15332.0,-8,4,1661.06,1,Clients Fidèles
15333.0,-166,1,1028.56,1,Clients Fidèles
15334.0,-218,3,351.67,1,Clients Fidèles
15335.0,-321,1,173.97,3,Clients Potentiels
15339.0,-308,2,574.07,3,Clients Potentiels
15341.0,-294,1,2020.52,3,Clients Potentiels
15342.0,-245,1,406.09,3,Clients Potentiels
15343.0,-287,1,364.5,3,Clients Potentiels
15344.0,-374,3,563.94,3,Clients Potentiels
15345.0,-329,1,393.54,3,Clients Potentiels
15346.0,-42,1,252.42000000000002,1,Clients Fidèles
15347.0,-8,1,201.60000000000002,1,Clients Fidèles
15348.0,-302,1,158.04,3,Clients Potentiels
15349.0,-216,2,473.81,1,Clients Fidèles
15350.0,-1,1,115.65,1,Clients Fidèles
15351.0,-362,7,1960.1100000000001,3,Clients Potentiels
15353.0,-120,2,777.02,1,Clients Fidèles
15355.0,-345,2,277.05,3,Clients Potentiels
15356.0,-343,10,2766.5,3,Clients Potentiels
15358.0,-370,21,8347.2,0,Champions
15360.0,-335,1,427.93,3,Clients Potentiels
15361.0,-13,1,418.92,1,Clients Fidèles
15363.0,-2,1,326.0,1,Clients Fidèles
15364.0,-279,2,913.19,3,Clients Potentiels
15365.0,-349,7,2314.32,3,Clients Potentiels
15366.0,-299,2,602.51,3,Clients Potentiels
15367.0,-317,4,1877.59,3,Clients Potentiels
15368.0,-353,1,446.94000000000005,3,Clients Potentiels
15370.0,-334,7,2386.05,3,Clients Potentiels
15372.0,-237,1,2007.3999999999999,3,Clients Potentiels
15373.0,-366,12,2415.91,3,Clients Potentiels
15374.0,-246,1,168.0,3,Clients Potentiels
15376.0,-334,3,1233.3600000000001,3,Clients Potentiels
15379.0,-205,7,3703.29,1,Clients Fidèles
15380.0,-366,5,1690.2600000000002,3,Clients Potentiels
15381.0,-161,2,596.85,1,Clients Fidèles
15382.0,-360,6,5955.71,3,Clients Potentiels
15384.0,-205,2,642.41,1,Clients Fidèles
15385.0,-334,1,316.88,3,Clients Potentiels
15386.0,-188,1,394.14,1,Clients Fidèles
15388.0,-104,1,140.54,1,Clients Fidèles
15389.0,-202,1,500.0,1,Clients Fidèles
15392.0,-370,4,1535.53,3,Clients Potentiels
15393.0,-358,2,231.86,3,Clients Potentiels
15394.0,-365,4,2183.54,3,Clients Potentiels
15395.0,-49,1,107.45,1,Clients Fidèles
15396.0,-262,1,288.18,3,Clients Potentiels
15397.0,-85,1,94.0,1,Clients Fidèles
15398.0,-358,2,1345.53,3,Clients Potentiels
15399.0,-373,3,815.77,3,Clients Potentiels
15400.0,-282,5,716.2,3,Clients Potentiels
15402.0,-226,2,626.77,1,Clients Fidèles
15405.0,-185,1,349.1,1,Clients Fidèles
15406.0,-343,3,510.71000000000004,3,Clients Potentiels
15407.0,-341,4,1056.44,3,Clients Potentiels
15408.0,-110,1,267.18,1,Clients Fidèles
15410.0,-290,9,3450.84,3,Clients Potentiels
15411.0,-348,4,1358.88,3,Clients Potentiels
15412.0,-203,1,190.53,1,Clients Fidèles
15414.0,-365,3,774.9000000000001,3,Clients Potentiels
15415.0,-61,1,572.8100000000001,1,Clients Fidèles
15416.0,-310,4,3984.32,3,Clients Potentiels
15417.0,-289,1,508.8,3,Clients Potentiels
15419.0,-350,1,135.86,3,Clients Potentiels
15421.0,-316,4,950.36,3,Clients Potentiels
15422.0,-51,2,97.7,1,Clients Fidèles
15423.0,-336,1,43.5,3,Clients Potentiels
15424.0,-120,2,383.34,1,Clients Fidèles
15426.0,-355,5,1447.39,3,Clients Potentiels
15427.0,-341,3,1483.14,3,Clients Potentiels
15428.0,-359,1,93.78,3,Clients Potentiels
15429.0,-348,2,397.35,3,Clients Potentiels
15432.0,-351,1,171.19,3,Clients Potentiels
15433.0,-161,2,533.3,1,Clients Fidèles
15434.0,-366,5,1041.48,3,Clients Potentiels
15435.0,-352,1,149.29,3,Clients Potentiels
15436.0,-362,3,1122.53,3,Clients Potentiels
15437.0,-112,1,200.16,1,Clients Fidèles
15438.0,-243,1,156.57999999999998,3,Clients Potentiels
15440.0,-320,3,383.68,3,Clients Potentiels
15442.0,-126,1,594.0,1,Clients Fidèles
15443.0,-373,7,3236.91,3,Clients Potentiels
15444.0,-365,2,1418.26,3,Clients Potentiels
15445.0,-110,1,113.5,1,Clients Fidèles
15447.0,-44,1,155.17,1,Clients Fidèles
15448.0,-62,1,494.64,1,Clients Fidèles
15449.0,-348,3,974.52,3,Clients Potentiels
15450.0,-344,1,429.84,3,Clients Potentiels
15452.0,-345,3,538.73,3,Clients Potentiels
15453.0,-373,7,1388.37,3,Clients Potentiels
15454.0,-12,1,179.1,1,Clients Fidèles
15456.0,-91,3,447.22,1,Clients Fidèles
15457.0,-112,1,237.07,1,Clients Fidèles
15458.0,-349,1,161.64,3,Clients Potentiels
15460.0,-20,1,216.76,1,Clients Fidèles
15462.0,-280,3,234.6,3,Clients Potentiels
15463.0,-345,1,126.14,3,Clients Potentiels
15464.0,-36,1,1048.85,1,Clients Fidèles
15465.0,-355,18,7354.62,0,Champions
15466.0,-289,1,334.53,3,Clients Potentiels
15467.0,-365,3,524.88,3,Clients Potentiels
15468.0,-323,2,467.51,3,Clients Potentiels
15469.0,-324,2,538.55,3,Clients Potentiels
15471.0,-372,1,469.48,3,Clients Potentiels
15472.0,-261,1,371.56,3,Clients Potentiels
15473.0,-360,7,1771.2,3,Clients Potentiels
15475.0,-297,1,454.10999999999996,3,Clients Potentiels
15478.0,-334,2,1441.42,3,Clients Potentiels
15480.0,-258,1,905.5,3,Clients Potentiels
15482.0,-359,12,11054.96,0,Champions
15483.0,-213,4,233.81,1,Clients Fidèles
15484.0,-373,4,3594.31,3,Clients Potentiels
15485.0,-344,3,2575.0,3,Clients Potentiels
15488.0,-282,1,91.32000000000001,3,Clients Potentiels
15489.0,-352,3,1134.28,3,Clients Potentiels
15491.0,-279,6,3100.09,3,Clients Potentiels
15492.0,-346,2,659.4599999999999,3,Clients Potentiels
15493.0,-342,5,2001.8,3,Clients Potentiels
15494.0,-353,2,1299.23,3,Clients Potentiels
15497.0,-357,2,1262.2,3,Clients Potentiels
15498.0,-372,27,13316.4,0,Champions
15500.0,-366,4,1131.56,3,Clients Potentiels
15502.0,-359,11,10384.93,3,Clients Potentiels
15503.0,-12,1,147.09,1,Clients Fidèles
15504.0,-293,1,52.83,3,Clients Potentiels
15505.0,-322,5,3610.96,3,Clients Potentiels
15506.0,-352,3,979.26,3,Clients Potentiels
15507.0,-203,1,492.36,1,Clients Fidèles
15508.0,-185,6,1000.27,1,Clients Fidèles
15510.0,-44,1,250.0,1,Clients Fidèles
15511.0,-363,5,909.23,3,Clients Potentiels
15512.0,-219,2,121.0,1,Clients Fidèles
15513.0,-341,19,14758.220000000001,0,Champions
15514.0,-362,10,4139.46,3,Clients Potentiels
15516.0,-330,3,62.43,3,Clients Potentiels
15517.0,-141,1,267.03,1,Clients Fidèles
15518.0,-310,8,1942.45,3,Clients Potentiels
15520.0,-373,1,343.5,3,Clients Potentiels
15521.0,-334,7,3000.2,3,Clients Potentiels
15522.0,-342,2,398.84,3,Clients Potentiels
15523.0,-290,1,412.01000000000005,3,Clients Potentiels
15524.0,-350,1,440.0,3,Clients Potentiels
15525.0,-372,3,825.92,3,Clients Potentiels
15526.0,-341,2,148.44,3,Clients Potentiels
15527.0,-356,8,2429.78,3,Clients Potentiels
15528.0,-120,1,229.33,1,Clients Fidèles
15529.0,-352,11,3995.23,3,Clients Potentiels
15530.0,-353,4,1502.35,3,Clients Potentiels
15531.0,-366,2,2007.44,3,Clients Potentiels
15532.0,-349,4,1580.93,3,Clients Potentiels
15533.0,-355,3,807.57,3,Clients Potentiels
15535.0,-201,4,536.4,1,Clients Fidèles
15537.0,-211,1,110.92,1,Clients Fidèles
15539.0,-367,1,538.46,3,Clients Potentiels
15540.0,-363,1,213.3,3,Clients Potentiels
15541.0,-260,1,85.13000000000001,3,Clients Potentiels
15543.0,-86,1,127.86,1,Clients Fidèles
15544.0,-365,9,3546.71,3,Clients Potentiels
15545.0,-320,2,292.71999999999997,3,Clients Potentiels
15547.0,-367,14,4954.84,0,Champions
15549.0,-297,3,1693.26,3,Clients Potentiels
15550.0,-370,4,575.63,3,Clients Potentiels
15551.0,-338,1,436.06,3,Clients Potentiels
15552.0,-157,1,90.12,1,Clients Fidèles
15553.0,-314,1,437.23,3,Clients Potentiels
15554.0,-97,1,217.2,1,Clients Fidèles
15555.0,-362,16,4805.17,0,Champions
15556.0,-350,1,279.77,3,Clients Potentiels
15557.0,-346,1,473.65000000000003,3,Clients Potentiels
15561.0,-363,4,800.59,3,Clients Potentiels
15562.0,-23,1,134.55,1,Clients Fidèles
15563.0,-352,4,1400.44,3,Clients Potentiels
15565.0,-324,2,173.16,3,Clients Potentiels
15567.0,-356,1,186.01,3,Clients Potentiels
15568.0,-372,3,758.29,3,Clients Potentiels
15569.0,-271,5,1375.71,3,Clients Potentiels
15570.0,-367,12,4165.52,3,Clients Potentiels
15571.0,-363,4,650.4300000000001,3,Clients Potentiels
15572.0,-370,7,2552.86,3,Clients Potentiels
15573.0,-343,2,607.45,3,Clients Potentiels
15574.0,-197,4,702.25,1,Clients Fidèles
15576.0,-337,1,940.6700000000001,3,Clients Potentiels
15577.0,-223,3,258.88,1,Clients Fidèles
15578.0,-212,1,127.1,1,Clients Fidèles
15579.0,-306,2,348.6,3,Clients Potentiels
15581.0,-254,13,3679.9700000000003,3,Clients Potentiels
15582.0,-350,3,682.9100000000001,3,Clients Potentiels
15584.0,-351,4,725.11,3,Clients Potentiels
15585.0,-198,1,455.3,1,Clients Fidèles
15587.0,-324,4,913.6800000000001,3,Clients Potentiels
15589.0,-119,3,478.53000000000003,1,Clients Fidèles
15592.0,-328,1,388.58,3,Clients Potentiels
15593.0,-304,1,199.8,3,Clients Potentiels
15594.0,-359,5,1771.78,3,Clients Potentiels
15596.0,-274,5,1406.59,3,Clients Potentiels
15597.0,-339,1,324.57,3,Clients Potentiels
15598.0,-321,1,240.68,3,Clients Potentiels
15599.0,-348,2,761.74,3,Clients Potentiels
15601.0,-363,14,6776.56,0,Champions
15602.0,-366,9,1297.8700000000001,3,Clients Potentiels
15603.0,-296,1,48.480000000000004,3,Clients Potentiels
15604.0,-322,1,216.39,3,Clients Potentiels
15605.0,-338,5,1198.23,3,Clients Potentiels
15606.0,-313,9,2920.16,3,Clients Potentiels
15607.0,-38,1,104.76,1,Clients Fidèles
15608.0,-346,4,1093.68,3,Clients Potentiels
15609.0,-190,1,298.48,1,Clients Fidèles
15610.0,-323,1,112.46000000000001,3,Clients Potentiels
15611.0,-365,13,1591.45,3,Clients Potentiels
15612.0,-338,2,195.15,3,Clients Potentiels
15615.0,-364,23,10399.74,0,Champions
15618.0,-342,4,776.851,3,Clients Potentiels
15619.0,-364,1,336.40000000000003,3,Clients Potentiels
15620.0,-318,3,1553.18,3,Clients Potentiels
15621.0,-370,4,1293.03,3,Clients Potentiels
15622.0,-331,9,3709.56,3,Clients Potentiels
15623.0,-233,1,301.03,3,Clients Potentiels
15624.0,-258,4,588.13,3,Clients Potentiels
15625.0,-271,4,1534.26,3,Clients Potentiels
15626.0,-300,2,675.8,3,Clients Potentiels
15628.0,-370,9,2870.2400000000002,3,Clients Potentiels
15630.0,-329,2,1186.35,3,Clients Potentiels
15632.0,-359,8,3285.31,3,Clients Potentiels
15634.0,-357,1,243.55,3,Clients Potentiels
15636.0,-285,2,724.76,3,Clients Potentiels
15637.0,-322,1,223.36,3,Clients Potentiels
15639.0,-240,1,425.32,3,Clients Potentiels
15640.0,-370,15,12515.66,0,Champions
15641.0,-269,4,1887.2,3,Clients Potentiels
15643.0,-183,3,664.0,1,Clients Fidèles
15644.0,-208,4,813.0,1,Clients Fidèles
15645.0,-356,1,612.01,3,Clients Potentiels
15646.0,-217,3,447.64000000000004,1,Clients Fidèles
15648.0,-170,2,657.35,1,Clients Fidèles
15649.0,-38,2,816.0,1,Clients Fidèles
15651.0,-338,3,646.3,3,Clients Potentiels
15652.0,-283,1,337.74,3,Clients Potentiels
15653.0,-282,2,877.4399999999999,3,Clients Potentiels
15654.0,-365,2,922.53,3,Clients Potentiels
15655.0,-131,1,560.67,1,Clients Fidèles
15656.0,-329,4,748.5,3,Clients Potentiels
15657.0,-352,1,30.0,3,Clients Potentiels
15658.0,-184,5,1024.1000000000001,1,Clients Fidèles
15659.0,-331,1,306.45,3,Clients Potentiels
15660.0,-349,9,1600.86,3,Clients Potentiels
15661.0,-57,2,309.8,1,Clients Fidèles
15663.0,-268,1,138.14,3,Clients Potentiels
15664.0,-324,1,386.43,3,Clients Potentiels
15665.0,-206,2,2242.01,1,Clients Fidèles
15667.0,-335,1,301.32,3,Clients Potentiels
15668.0,-157,1,76.32000000000001,1,Clients Fidèles
15669.0,-334,4,684.34,3,Clients Potentiels
15670.0,-78,1,173.05,1,Clients Fidèles
15671.0,-356,7,2657.13,3,Clients Potentiels
15673.0,-286,4,2881.02,3,Clients Potentiels
15674.0,-301,5,2446.6,3,Clients Potentiels
15675.0,-293,3,323.69,3,Clients Potentiels
15676.0,-356,3,3435.76,3,Clients Potentiels
15677.0,-325,1,657.23,3,Clients Potentiels
15678.0,-322,1,352.7,3,Clients Potentiels
15679.0,-350,4,781.28,3,Clients Potentiels
15680.0,-365,3,1333.68,3,Clients Potentiels
15681.0,-349,5,1426.16,3,Clients Potentiels
15683.0,-257,1,193.75,3,Clients Potentiels
15687.0,-366,9,2993.1,3,Clients Potentiels
15689.0,-255,2,254.1,3,Clients Potentiels
15690.0,-370,2,239.76,3,Clients Potentiels
15691.0,-122,1,136.8,1,Clients Fidèles
15692.0,-346,1,191.04,3,Clients Potentiels
15694.0,-374,14,6479.4,0,Champions
15695.0,-108,2,409.98,1,Clients Fidèles
15696.0,-341,8,2736.46,3,Clients Potentiels
15699.0,-357,1,309.65,3,Clients Potentiels
15700.0,-202,2,696.68,1,Clients Fidèles
15701.0,-372,4,1542.14,3,Clients Potentiels
15703.0,-110,1,211.5,1,Clients Fidèles
15704.0,-234,4,2293.62,3,Clients Potentiels
15705.0,-173,1,143.1,1,Clients Fidèles
15706.0,-311,4,1060.56,3,Clients Potentiels
15707.0,-339,4,945.58,3,Clients Potentiels
15708.0,-334,7,3364.2400000000002,3,Clients Potentiels
15709.0,-91,1,133.25,1,Clients Fidèles
15712.0,-365,5,1072.3600000000001,3,Clients Potentiels
15713.0,-231,2,356.7,3,Clients Potentiels
15714.0,-363,2,330.88,3,Clients Potentiels
15716.0,-229,4,1118.81,3,Clients Potentiels
15717.0,-140,1,150.3,1,Clients Fidèles
15719.0,-342,13,5045.61,3,Clients Potentiels
15720.0,-350,1,598.73,3,Clients Potentiels
15721.0,-363,1,507.08,3,Clients Potentiels
15722.0,-339,5,2222.56,3,Clients Potentiels
15723.0,-10,1,203.1,1,Clients Fidèles
15724.0,-173,2,218.25,1,Clients Fidèles
15725.0,-359,1,415.25,3,Clients Potentiels
15727.0,-358,7,5178.96,3,Clients Potentiels
15729.0,-162,1,85.0,1,Clients Fidèles
15730.0,-309,3,1120.88,3,Clients Potentiels
15732.0,-162,2,294.12,1,Clients Fidèles
15733.0,-92,1,162.3,1,Clients Fidèles
15734.0,-260,2,1339.45,3,Clients Potentiels
15737.0,-360,8,1205.1200000000001,3,Clients Potentiels
15738.0,-356,16,4812.42,0,Champions
15739.0,-308,1,449.12,3,Clients Potentiels
15740.0,-325,1,154.88,3,Clients Potentiels
15743.0,-358,4,784.46,3,Clients Potentiels
15744.0,-297,1,34.8,3,Clients Potentiels
15745.0,-355,4,1094.59,3,Clients Potentiels
15746.0,-240,1,196.88,3,Clients Potentiels
15747.0,-362,3,974.04,3,Clients Potentiels
15748.0,-334,1,149.31,3,Clients Potentiels
15749.0,-139,3,44534.3,0,Champions
15750.0,-372,8,2465.48,3,Clients Potentiels
15752.0,-335,7,2637.38,3,Clients Potentiels
15753.0,-70,1,79.2,1,Clients Fidèles
15754.0,-323,3,458.57,3,Clients Potentiels
15755.0,-364,6,2364.25,3,Clients Potentiels
15756.0,-313,4,532.96,3,Clients Potentiels
15757.0,-309,2,714.42,3,Clients Potentiels
15758.0,-350,1,205.25,3,Clients Potentiels
15759.0,-156,3,253.04,1,Clients Fidèles
15762.0,-309,2,583.75,3,Clients Potentiels
15763.0,-343,2,1086.92,3,Clients Potentiels
15764.0,-286,6,3279.97,3,Clients Potentiels
15766.0,-310,1,315.06,3,Clients Potentiels
15768.0,-259,3,621.8299999999999,3,Clients Potentiels
15769.0,-367,25,56252.72,0,Champions
15773.0,-369,1,635.6800000000001,3,Clients Potentiels
15774.0,-306,1,270.8,3,Clients Potentiels
15775.0,-129,1,104.9,1,Clients Fidèles
15776.0,-241,1,241.62,3,Clients Potentiels
15777.0,-133,4,1047.11,1,Clients Fidèles
15780.0,-191,3,475.28000000000003,1,Clients Fidèles
15781.0,-349,3,345.46,3,Clients Potentiels
15782.0,-365,3,2614.7400000000002,3,Clients Potentiels
15783.0,-364,1,246.3,3,Clients Potentiels
15785.0,-342,5,2328.9700000000003,3,Clients Potentiels
15786.0,-328,3,4932.2,3,Clients Potentiels
15787.0,-348,3,948.05,3,Clients Potentiels
15789.0,-16,1,351.3,1,Clients Fidèles
15790.0,-364,1,220.85,3,Clients Potentiels
15791.0,-331,2,1612.69,3,Clients Potentiels
15793.0,-360,3,965.61,3,Clients Potentiels
15795.0,-225,1,610.01,1,Clients Fidèles
15796.0,-373,8,2711.56,3,Clients Potentiels
15797.0,-261,4,2207.4,3,Clients Potentiels
15799.0,-299,3,884.14,3,Clients Potentiels
15800.0,-267,2,699.08,3,Clients Potentiels
15801.0,-328,3,1063.95,3,Clients Potentiels
15802.0,-232,1,451.42,3,Clients Potentiels
15803.0,-323,1,415.82000000000005,3,Clients Potentiels
15804.0,-374,13,4206.39,3,Clients Potentiels
15805.0,-351,17,5528.4800000000005,0,Champions
15806.0,-328,3,784.58,3,Clients Potentiels
15807.0,-324,3,903.9,3,Clients Potentiels
15808.0,-68,4,3734.9700000000003,1,Clients Fidèles
15809.0,-338,5,515.77,3,Clients Potentiels
15810.0,-296,4,1391.98,3,Clients Potentiels
15811.0,-352,6,2218.62,3,Clients Potentiels
15812.0,-267,5,1801.14,3,Clients Potentiels
15813.0,-167,2,1303.9099999999999,1,Clients Fidèles
15814.0,-358,4,1945.33,3,Clients Potentiels
15815.0,-311,5,2100.6,3,Clients Potentiels
15819.0,-325,4,1905.45,3,Clients Potentiels
15820.0,-55,1,206.98,1,Clients Fidèles
15821.0,-330,2,570.96,3,Clients Potentiels
15822.0,-371,2,885.47,3,Clients Potentiels
15823.0,-2,1,15.0,1,Clients Fidèles
15825.0,-202,1,532.94,1,Clients Fidèles
15826.0,-318,3,1654.31,3,Clients Potentiels
15827.0,-301,13,1836.0900000000001,3,Clients Potentiels
15829.0,-275,2,636.14,3,Clients Potentiels
15830.0,-337,1,576.0,3,Clients Potentiels
15831.0,-316,3,801.76,3,Clients Potentiels
15832.0,-120,1,836.79,1,Clients Fidèles
15834.0,-304,4,2233.75,3,Clients Potentiels
15835.0,-330,4,954.09,3,Clients Potentiels
15836.0,-324,1,137.37,3,Clients Potentiels
15837.0,-310,1,391.98,3,Clients Potentiels
15838.0,-363,19,33643.08,0,Champions
15839.0,-341,3,1048.49,3,Clients Potentiels
15840.0,-316,2,355.56,3,Clients Potentiels
15841.0,-302,4,1224.06,3,Clients Potentiels
15843.0,-71,1,118.95000000000002,1,Clients Fidèles
15844.0,-328,1,130.73999999999998,3,Clients Potentiels
15845.0,-357,8,3711.77,3,Clients Potentiels
15847.0,-336,2,389.27,3,Clients Potentiels
15850.0,-355,2,238.85,3,Clients Potentiels
15852.0,-188,2,160.71,1,Clients Fidèles
15853.0,-323,1,110.8,3,Clients Potentiels
15854.0,-370,11,2974.65,3,Clients Potentiels
15855.0,-238,5,712.24,3,Clients Potentiels
15856.0,-370,27,16387.57,0,Champions
15857.0,-356,1,297.0,3,Clients Potentiels
15858.0,-359,5,1438.85,3,Clients Potentiels
15860.0,-334,8,977.21,3,Clients Potentiels
15861.0,-362,9,3165.36,3,Clients Potentiels
15862.0,-366,4,832.88,3,Clients Potentiels
15863.0,-349,2,68.84,3,Clients Potentiels
15864.0,-352,6,1936.3200000000002,3,Clients Potentiels
15865.0,-334,3,895.13,3,Clients Potentiels
15866.0,-273,1,230.53,3,Clients Potentiels
15867.0,-369,15,3812.64,0,Champions
15869.0,-97,2,149.64,1,Clients Fidèles
15870.0,-342,1,354.09000000000003,3,Clients Potentiels
15872.0,-360,2,360.93,3,Clients Potentiels
15874.0,-311,7,4405.88,3,Clients Potentiels
15877.0,-373,2,493.28,3,Clients Potentiels
15880.0,-5,1,343.28000000000003,1,Clients Fidèles
15881.0,-62,5,501.39000000000004,1,Clients Fidèles
15882.0,-176,4,516.36,1,Clients Fidèles
15883.0,-372,2,396.48,3,Clients Potentiels
15885.0,-282,3,379.35,3,Clients Potentiels
15886.0,-314,1,181.09,3,Clients Potentiels
15888.0,-294,1,168.31,3,Clients Potentiels
15889.0,-218,2,446.87,1,Clients Fidèles
15891.0,-148,1,524.52,1,Clients Fidèles
15894.0,-121,2,263.55,1,Clients Fidèles
15895.0,-225,1,179.17,1,Clients Fidèles
15897.0,-180,2,222.05,1,Clients Fidèles
15898.0,-373,5,1388.88,3,Clients Potentiels
15899.0,-6,1,56.25,1,Clients Fidèles
15900.0,-351,1,351.11,3,Clients Potentiels
15901.0,-358,3,363.88,3,Clients Potentiels
15903.0,-365,7,5126.76,3,Clients Potentiels
15904.0,-366,1,164.68,3,Clients Potentiels
15906.0,-355,7,1567.69,3,Clients Potentiels
15907.0,-371,3,967.45,3,Clients Potentiels
15909.0,-201,1,191.94,1,Clients Fidèles
15910.0,-374,8,1232.18,3,Clients Potentiels
15912.0,-196,2,264.62,1,Clients Fidèles
15916.0,-358,8,1528.09,3,Clients Potentiels
15917.0,-127,1,123.1,1,Clients Fidèles
15918.0,-184,2,334.23,1,Clients Fidèles
15919.0,-355,2,639.89,3,Clients Potentiels
15920.0,-220,4,167.5,1,Clients Fidèles
15921.0,-202,1,336.03000000000003,1,Clients Fidèles
15922.0,-1,1,369.5,1,Clients Fidèles
15923.0,-2,1,127.08,1,Clients Fidèles
15925.0,-180,1,207.15,1,Clients Fidèles
15930.0,-307,1,426.63,3,Clients Potentiels
15932.0,-370,8,2495.87,3,Clients Potentiels
15933.0,-353,3,1107.46,3,Clients Potentiels
15935.0,-135,2,416.86,1,Clients Fidèles
15937.0,-310,1,145.35,3,Clients Potentiels
15938.0,-262,5,404.58,3,Clients Potentiels
15939.0,-285,15,6115.01,0,Champions
15940.0,-63,1,35.8,1,Clients Fidèles
15942.0,-241,1,337.44,3,Clients Potentiels
15944.0,-98,1,325.1,1,Clients Fidèles
15945.0,-9,1,181.0,1,Clients Fidèles
15947.0,-292,1,1708.24,3,Clients Potentiels
15948.0,-366,2,955.24,3,Clients Potentiels
15949.0,-358,2,364.72,3,Clients Potentiels
15950.0,-343,4,1765.51,3,Clients Potentiels
15951.0,-366,2,708.22,3,Clients Potentiels
15952.0,-341,4,806.57,3,Clients Potentiels
15953.0,-359,8,1659.3799999999999,3,Clients Potentiels
15955.0,-350,13,4416.26,3,Clients Potentiels
15957.0,-343,1,428.89,3,Clients Potentiels
15958.0,-300,1,104.35,3,Clients Potentiels
15963.0,-355,2,470.76,3,Clients Potentiels
15965.0,-357,4,845.64,3,Clients Potentiels
15967.0,-351,2,418.83,3,Clients Potentiels
15969.0,-372,3,666.1,3,Clients Potentiels
15970.0,-71,1,314.1,1,Clients Fidèles
15971.0,-357,12,4199.85,3,Clients Potentiels
15973.0,-8,1,307.82000000000005,1,Clients Fidèles
15974.0,-335,7,3442.15,3,Clients Potentiels
15975.0,-290,1,371.01,3,Clients Potentiels
15976.0,-209,2,430.94,1,Clients Fidèles
15977.0,-357,2,1054.73,3,Clients Potentiels
15978.0,-297,1,1098.78,3,Clients Potentiels
15980.0,-286,3,2398.86,3,Clients Potentiels
15981.0,-350,8,3408.48,3,Clients Potentiels
15983.0,-352,4,1475.02,3,Clients Potentiels
15984.0,-372,10,2837.67,3,Clients Potentiels
15985.0,-251,2,1142.42,3,Clients Potentiels
15986.0,-344,1,168.12,3,Clients Potentiels
15987.0,-362,7,1451.28,3,Clients Potentiels
15988.0,-355,1,158.03,3,Clients Potentiels
15990.0,-330,2,792.11,3,Clients Potentiels
15992.0,-371,1,41.989999999999995,3,Clients Potentiels
15993.0,-366,7,2797.57,3,Clients Potentiels
15994.0,-320,1,427.07,3,Clients Potentiels
15996.0,-286,6,1060.68,3,Clients Potentiels
15998.0,-338,5,3089.97,3,Clients Potentiels
16000.0,-372,3,12393.7,3,Clients Potentiels
16003.0,-345,5,2735.37,3,Clients Potentiels
16005.0,-362,4,615.39,3,Clients Potentiels
16006.0,-163,1,101.4,1,Clients Fidèles
16007.0,-327,4,1701.94,3,Clients Potentiels
16008.0,-351,3,478.78,3,Clients Potentiels
16009.0,-352,4,992.71,3,Clients Potentiels
16010.0,-129,3,407.5,1,Clients Fidèles
16011.0,-366,16,3362.71,0,Champions
16012.0,-339,3,1415.29,3,Clients Potentiels
16013.0,-371,44,37130.6,0,Champions
16014.0,-337,3,662.38,3,Clients Potentiels
16015.0,-371,3,705.39,3,Clients Potentiels
16016.0,-371,8,1508.76,3,Clients Potentiels
16017.0,-327,1,211.88,3,Clients Potentiels
16018.0,-335,2,408.90000000000003,3,Clients Potentiels
16019.0,-328,9,3786.2400000000002,3,Clients Potentiels
16020.0,-358,2,851.01,3,Clients Potentiels
16022.0,-114,1,628.28,1,Clients Fidèles
16023.0,-328,3,719.81,3,Clients Potentiels
16024.0,-362,1,251.24,3,Clients Potentiels
16025.0,-345,1,439.65999999999997,3,Clients Potentiels
16026.0,-331,1,236.09,3,Clients Potentiels
16027.0,-283,6,934.62,3,Clients Potentiels
16029.0,-336,61,81024.84,2,Grands Dépenseurs
16030.0,-65,1,331.24,1,Clients Fidèles
16031.0,-282,2,548.94,3,Clients Potentiels
16033.0,-369,20,8816.4,0,Champions
16034.0,-178,3,437.7,1,Clients Fidèles
16036.0,-287,2,758.92,3,Clients Potentiels
16037.0,-105,3,855.02,1,Clients Fidèles
16038.0,-367,3,471.78000000000003,3,Clients Potentiels
16040.0,-309,3,1313.55,3,Clients Potentiels
16041.0,-344,3,3166.4,3,Clients Potentiels
16042.0,-352,5,1197.27,3,Clients Potentiels
16043.0,-337,4,773.99,3,Clients Potentiels
16045.0,-255,4,1340.7,3,Clients Potentiels
16048.0,-1,2,256.44,1,Clients Fidèles
16049.0,-334,3,1111.79,3,Clients Potentiels
16050.0,-201,1,137.9,1,Clients Fidèles
16052.0,-320,1,362.06,3,Clients Potentiels
16053.0,-342,2,1511.95,3,Clients Potentiels
16054.0,-229,1,783.9,1,Clients Fidèles
16055.0,-154,1,134.8,1,Clients Fidèles
16056.0,-329,1,664.85,3,Clients Potentiels
16057.0,-358,6,2263.12,3,Clients Potentiels
16059.0,-309,6,1459.8600000000001,3,Clients Potentiels
16062.0,-365,4,1153.62,3,Clients Potentiels
16063.0,-114,2,335.32,1,Clients Fidèles
16065.0,-9,1,372.09,1,Clients Fidèles
16066.0,-358,5,1521.87,3,Clients Potentiels
16070.0,-352,2,852.15,3,Clients Potentiels
